x	f(x)	gradient
0.08788694619386316 -8.556077289928655 -17.388054540636112
0.08888300080696028 -8.573384681421988 -17.379988939101427
0.08987903010053785 -8.590683564131137 -17.371899741168836
0.09087503517277708 -8.607973934016744 -17.36378693877501
0.0918710170105162 -8.625255785075693 -17.355650524751496
0.09286697650034828 -8.642529109537817 -17.347490492738345
0.09386291443861075 -8.659793898042928 -17.339306837106115
0.0948588315403777 -8.677050139800082 -17.331099552885416
0.09585472844755458 -8.694297822730904 -17.322868635703266
0.096850605736165 -8.711536933598557 -17.31461408172562
0.09784646392291052 -8.728767458123794 -17.306335887605464
0.09884230347107595 -8.745989381089393 -17.298034050435927
0.09983812479584546 -8.763202686434132 -17.289708567707926
0.10083392826908853 -8.78040735733737 -17.281359437271917
0.10182971422366852 -8.797603376295138 -17.27298665730336
0.10282548295732155 -8.814790725188637 -17.2645902262715
0.10382123473614863 -8.831969385345877 -17.256170142911195
0.1048169697977595 -8.84913933759713 -17.247726406197447
0.1058126883541031 -8.866300562324865 -17.23925901532243
0.10680839059401578 -8.883453039508654 -17.230767969674712
0.10780407668551552 -8.90059674876561 -17.2222532688205
0.10879974677786734 -8.917731669386766 -17.213714912486708
0.10979540100344296 -8.934857780369823 -17.20515290054566
0.11079103947939493 -8.95197506044861 -17.19656723300126
0.11178666230916405 -8.969083488119615 -17.187957909976532
0.11278226958383634 -8.986183041665846 -17.17932493170234
0.1137778613833649 -9.003273699178306 -17.17066829850721
0.11477343777766993 -9.020355438575338 -17.161988010808145
0.11576899882762907 -9.037428237620015 -17.153284069102323
0.11676454458596909 -9.054492073935794 -17.144556473959607
0.11776007509806864 -9.07154692502062 -17.135805226015762
0.11875559040268104 -9.088592768259602 -17.127030325966356
0.11975109053258491 -9.105629580936425 -17.11823177456124
0.12074657551517014 -9.122657340243629 -17.10940957259957
0.12174204537296521 -9.139676023291855 -17.10056372092529
0.12273750012411211 -9.15668560711816 -17.09169422042309
0.12373293978279387 -9.173686068693511 -17.082801072014732
0.12472836435961941 -9.190677384929533 -17.073884276655726
0.12572377386197006 -9.207659532684557 -17.06494383533237
0.1267191682943115 -9.224632488769101 -17.05597974905903
0.12771454765847473 -9.24159622995077 -17.046992018875706
0.12870991195390866 -9.258550732958689 -17.037980645845845
0.12970526117790793 -9.275495974487473 -17.028945631054352
0.1307005953258177 -9.292431931200825 -17.0198869756058
0.1316959143912182 -9.309358579734749 -17.010804680622815
0.1326912183660906 -9.326275896700459 -17.00169874724462
0.13368650724096667 -9.343183858686988 -16.992569176625725
0.13468178100506317 -9.360082442263545 -16.983415969934732
0.13567703964640304 -9.376971623981632 -16.974239128353272
0.13667228315192434 -9.393851380376944 -16.96503865307504
0.13766751150757836 -9.410721687971085 -16.955814545304936
0.13866272469841795 -9.427582523273124 -16.94656680625826
0.13965792270867697 -9.444433862780965 -16.93729543716002
0.14065310552184174 -9.461275682982617 -16.928000439244304
0.14164827312071546 -9.47810796035731 -16.91868181375369
0.14264342548747608 -9.494930671376515 -16.909339561938737
0.14363856260372834 -9.511743792504852 -16.89997368505753
0.1446336844505507 -9.528547300200911 -16.890584184375246
0.14562879100853746 -9.545341170918004 -16.881171061163798
0.14662388225783665 -9.562125381104817 -16.871734316701477
0.14761895817818418 -9.578899907206019 -16.86227395227266
0.14861401874893448 -9.5956647256628 -16.852789969167546
0.14960906394908802 -9.612419812913359 -16.84328236868189
0.1506040937573161 -9.629165145393339 -16.833751152116804
0.15159910815198316 -9.645900699536227 -16.824196320778555
0.15259410711116675 -9.662626451773704 -16.81461787597838
0.1535890906126755 -9.679342378535976 -16.80501581903235
0.1545840586340653 -9.696048456252049 -16.795390151261202
0.15557901115265368 -9.712744661349998 -16.785740873990246
0.15657394814553294 -9.729430970257205 -16.776067988549226
0.1575688695895817 -9.746107359400561 -16.766371496272242
0.1585637754614754 -9.762773805206661 -16.756651398497645
0.15955866573769573 -9.779430284101979 -16.74690769656798
0.1605535403945389 -9.796076772513022 -16.7371403918299
0.1615483994081232 -9.812713246866466 -16.727349485634118
0.1625432427543958 -9.829339683589284 -16.717534979335344
0.16353807040913862 -9.845956059108868 -16.707696874292253
0.16453288234797372 -9.862562349853121 -16.697835171867435
0.16552767854636818 -9.879158532250559 -16.68794987342737
0.1665224589796382 -9.895744582730384 -16.678040980342395
0.16751722362295296 -9.912320477722576 -16.66810849398667
0.16851197245133803 -9.928886193657945 -16.658152415738172
0.16950670543967825 -9.94544170696821 -16.648172746978684
0.1705014225627204 -9.961986994086047 -16.638169489093766
0.17149612379507556 -9.97852203144513 -16.628142643472742
0.17249080911122108 -9.995046795480205 -16.618092211508717
0.17348547848550241 -10.0115612626271 -16.60801819459855
0.17448013189213468 -10.028065409322796 -16.59792059414286
0.175474769305204 -10.044559212005428 -16.58779941154603
0.1764693906986687 -10.061042647114345 -16.5776546482162
0.1774639960463603 -10.077515691090131 -16.567486305565275
0.17845858532198428 -10.093978320374617 -16.557294385008927
0.179453158499121 -10.110430511410934 -16.547078887966606
0.1804477155512261 -10.126872240643504 -16.536839815861548
0.1814422564516311 -10.143303484518084 -16.52657717012077
0.18243678117354367 -10.159724219481772 -16.5162909521751
0.18343128969004807 -10.176134421983035 -16.505981163459175
0.18442578197410525 -10.19253406847171 -16.49564780541146
0.18542025799855305 -10.208923135399036 -16.485290879474245
0.1864147177361062 -10.225301599217659 -16.474910387093683
0.1874091611593564 -10.241669436381635 -16.464506329719775
0.18840358824077227 -10.258026623346467 -16.454078708806417
0.18939799895269918 -10.274373136569094 -16.443627525811387
0.1903923932673592 -10.290708952507911 -16.433152782196366
0.1913867711568509 -10.307034047622775 -16.42265447942697
0.19238113259314907 -10.323348398375021 -16.412132618972755
0.19337547754810452 -10.339651981227464 -16.401587202307233
0.19436980599344383 -10.35594477264441 -16.391018230907882
0.19536411790076894 -10.372226749091663 -16.38042570625619
0.1963584132415569 -10.388497887036538 -16.36980962983764
0.19735269198715943 -10.404758162947859 -16.359170003141756
0.19834695410880268 -10.421007553295974 -16.3485068276621
0.19934119957758664 -10.437246034552757 -16.33782010489631
0.20033542836448487 -10.45347358319162 -16.327109836346104
0.201329640440344 -10.469690175687512 -16.31637602351731
0.20232383577588323 -10.485895788516933 -16.305618667919877
0.20331801434169397 -10.50209039815793 -16.2948377710679
0.20431217610823932 -10.518273981090116 -16.284033334479645
0.2053063210458535 -10.534446513794663 -16.273205359677554
0.20630044912474146 -10.55060797275432 -16.262353848188283
0.2072945603149783 -10.566758334453404 -16.25147880154271
0.20828865458650878 -10.582897575377821 -16.24058022127597
0.20928273190914673 -10.59902567201506 -16.229658108927453
0.2102767922525746 -10.615142600854202 -16.21871246604085
0.21127083558634277 -10.631248338385927 -16.207743294164164
0.21226486187986918 -10.64734286110252 -16.196750594849725
0.21325887110243855 -10.663426145497866 -16.185734369654227
0.214252863223202 -10.679498168067475 -16.17469462013873
0.21524683821117635 -10.695558905308467 -16.16363134786871
0.21624079603524357 -10.711608333719587 -16.152544554414042
0.2172347366641502 -10.727646429801212 -16.141434241349067
0.21822866006650668 -10.743673170055347 -16.130300410252588
0.21922256621078684 -10.759688530985642 -16.119143062707884
0.22021645506532725 -10.775692489097384 -16.107962200302765
0.22121032659832657 -10.791685020897518 -16.096757824629567
0.22220418077784498 -10.807666102894636 -16.08552993728518
0.22319801757180352 -10.823635711598993 -16.07427853987109
0.22419183694798345 -10.839593823522502 -16.063003633993382
0.22518563887402562 -10.855540415178755 -16.051705221262765
0.22617942331742988 -10.87147546308301 -16.04038330329461
0.22717319024555432 -10.88739894375221 -16.02903788170896
0.22816693962561474 -10.90331083370498 -16.01766895813056
0.22916067142468388 -10.919211109461639 -16.006276534188885
0.23015438560969081 -10.935099747544191 -15.994860611518153
0.2311480821474203 -10.950976724476353 -15.983421191757364
0.23214176100451206 -10.96684201678354 -15.97195827655031
0.2331354221474601 -10.982695600992876 -15.960471867545616
0.2341290655426121 -10.998537453633208 -15.948961966396746
0.23512269115616863 -11.0143675512351 -15.937428574762047
0.2361162989541825 -11.03018587033084 -15.92587169430476
0.23710988890255813 -11.04599238745445 -15.914291326693053
0.23810346096705068 -11.061787079141693 -15.90268747360005
0.23909701511326553 -11.077569921930067 -15.891060136703842
0.24009055130665743 -11.093340892358825 -15.879409317687529
0.24108406951252986 -11.109099966968968 -15.86773501823924
0.24207756969603428 -11.124847122303258 -15.856037240052153
0.2430710518221694 -11.140582334906217 -15.844315984824535
0.24406451585578046 -11.156305581324146 -15.832571254259754
0.24505796176155847 -11.172016838105112 -15.820803050066319
0.2460513895040395 -11.187716081798964 -15.809011373957896
0.24704479904760396 -11.203403288957341 -15.797196227653341
0.24803819035647573 -11.219078436133671 -15.785357612876723
0.24903156339472152 -11.234741499883182 -15.773495531357362
0.2500249181262501 -11.2503924567629 -15.76160998482984
0.25101825451481147 -11.266031283331662 -15.749700975034042
0.25201157252399614 -11.281657956150122 -15.737768503715179
0.25300487211723427 -11.29727245178075 -15.725812572623814
0.25399815325779507 -11.312874746787847 -15.713833183515899
0.2549914159087858 -11.32846481773754 -15.701830338152785
0.2559846600331511 -11.344042641197793 -15.689804038301276
0.25697788559367224 -11.35960819373842 -15.677754285733638
0.2579710925529661 -11.375161451931081 -15.665681082227632
0.25896428087348455 -11.39070239234929 -15.653584429566552
0.25995745051751373 -11.406230991568421 -15.64146432953924
0.2609506014471729 -11.421747226165717 -15.62932078394013
0.261943733624414 -11.437251072720294 -15.617153794569267
0.2629368470110203 -11.452742507813145 -15.60496336323234
0.26392994156860633 -11.468221508027153 -15.592749491740717
0.2649230172586162 -11.483688049947084 -15.580512181911466
0.2659160740423234 -11.49914211015961 -15.568251435567394
0.26690911188082966 -11.514583665253305 -15.55596725453707
0.267902130735064 -11.530012691818644 -15.543659640654862
0.2688951305657822 -11.54542916644803 -15.531328595760968
0.2698881113335655 -11.560833065735782 -15.518974121701438
0.2708810729988201 -11.576224366278147 -15.506596220328218
0.2718740155217761 -11.59160304467331 -15.494194893499174
0.2728669388624866 -11.606969077521391 -15.481770143078124
0.2738598429808269 -11.622322441424465 -15.469321970934873
0.2748527278364935 -11.637663112986559 -15.45685037894524
0.27584559338900333 -11.65299106881366 -15.4443553689911
0.2768384395976926 -11.66830628551372 -15.431836942960404
0.2778312664217162 -11.683608739696668 -15.41929510274722
0.2788240738200464 -11.698898407974411 -15.406729850251768
0.2798168617514724 -11.714175266960844 -15.394141187380441
0.28080963017459887 -11.729439293271852 -15.381529116045854
0.2818023790478454 -11.744690463525327 -15.368893638166867
0.28279510832944527 -11.759928754341162 -15.356234755668622
0.2837878179774448 -11.775154142341268 -15.343552470482576
0.28478050794970206 -11.790366604149568 -15.330846784546539
0.28577317820388615 -11.805566116392026 -15.318117699804704
0.28676582869747613 -11.820752655696626 -15.305365218207683
0.28775845938776 -11.835926198693404 -15.29258934171254
0.28875107023183383 -11.851086722014434 -15.279790072282834
0.28974366118660055 -11.866234202293859 -15.266967411888643
0.29073623220876915 -11.881368616167867 -15.25412136250661
0.29172878325485363 -11.89648994027473 -15.241251926119968
0.29272131428117193 -11.911598151254784 -15.22835910471859
0.2937138252438449 -11.926693225750459 -15.21544290029901
0.2947063160987953 -11.941775140406268 -15.202503314864469
0.29569878680174677 -11.956843871868823 -15.189540350424952
0.2966912373082229 -11.97189939678685 -15.176554008997222
0.2976836675735458 -11.98694169181117 -15.163544292604852
0.29867607755283554 -12.001970733594739 -15.150511203278278
0.29966846720100865 -12.016986498792633 -15.137454743054818
0.30066083647277736 -12.031988964062062 -15.124374913978723
0.3016531853226483 -12.046978106062383 -15.111271718101214
0.30264551370492154 -12.061953901455098 -15.098145157480511
0.30363782157368946 -12.076916326903866 -15.08499523418188
0.3046301088828356 -12.091865359074514 -15.071821950277675
0.3056223755860336 -12.106800974635037 -15.058625307847368
0.30661462163674613 -12.121723150255612 -15.04540530897759
0.3076068469882236 -12.136631862608604 -15.032161955762184
0.30859905159350315 -12.151527088368574 -15.018895250302222
0.3095912354054075 -12.166408804212281 -15.005605194706066
0.3105833983765438 -12.181276986818705 -14.992291791089398
0.31157554045930236 -12.196131612869037 -14.978955041575261
0.31256766160585564 -12.210972659046693 -14.96559494829411
0.3135597617681569 -12.225800102037333 -14.952211513383833
0.31455184089793925 -12.240613918528851 -14.93880473898982
0.31554389894671425 -12.2554140852114 -14.925374627264976
0.3165359358657707 -12.270200578777384 -14.911921180369784
0.3175279516061737 -12.28497337592148 -14.898444400472343
0.31851994611876305 -12.299732453340638 -14.884944289748407
0.3195119193541523 -12.314477787734091 -14.871420850381426
0.3205038712627274 -12.329209355803368 -14.857874084562594
0.32149580179464554 -12.343927134252294 -14.844303994490897
0.32248771089983375 -12.358631099787006 -14.830710582373143
0.32347959852798774 -12.373321229115955 -14.81709385042402
0.3244714646285707 -12.387997498949922 -14.803453800866135
0.3254633091508118 -12.40265988600202 -14.789790435930058
0.3264551320437051 -12.417308366987704 -14.776103757854367
0.32744693325600815 -12.431942918624781 -14.762393768885694
0.3284387127362408 -12.446563517633422 -14.748660471278775
0.3294304704326837 -12.461170140736161 -14.734903867296488
0.33042220629337704 -12.475762764657915 -14.721123959209907
0.3314139202661193 -12.490341366125984 -14.707320749298342
0.3324056122984658 -12.504905921870066 -14.693494239849391
0.3333972823377275 -12.519456408622261 -14.67964443315899
0.3343889303309693 -12.533992803117085 -14.665771331531447
0.335380556225009 -12.548515082091477 -14.651874937279507
0.33637215996641584 -12.563023222284807 -14.637955252724389
0.337363741501509 -12.577517200438884 -14.62401228019584
0.3383553007763562 -12.591996993297967 -14.610046022032183
0.3393468377367725 -12.606462577608777 -14.59605648058036
0.34033835232831844 -12.620913930120508 -14.582043658195996
0.3413298444962991 -12.635351027584818 -14.568007557243433
0.34232131418576234 -12.649773846755869 -14.553948180095793
0.34331276134149735 -12.664182364390307 -14.539865529135017
0.34430418590803336 -12.678576557247291 -14.52575960675193
0.34529558782963793 -12.692956402088498 -14.511630415346277
0.3462869670503157 -12.707321875678122 -14.49747795732679
0.3472783235138066 -12.721672954782905 -14.483302235111228
0.3482696571635847 -12.736009616172122 -14.46910325112644
0.3492609679428563 -12.750331836617613 -14.454881007808401
0.35025225579455876 -12.764639592893777 -14.440635507602291
0.35124352066135855 -12.778932861777589 -14.426366752962522
0.3522347624856501 -12.793211620048611 -14.412074746352815
0.35322598120955395 -12.807475844488998 -14.397759490246232
0.35421717677491527 -12.82172551188351 -14.38342098712525
0.35520834912330224 -12.835960599019526 -14.36905923948181
0.3561994981960045 -12.850181082687046 -14.354674249817364
0.35719062393403145 -12.86438693967871 -14.340266020642948
0.3581817262781107 -12.878578146789796 -14.325834554479218
0.3591728051686863 -12.892754680818252 -14.311379853856527
0.36016386054591737 -12.906916518564682 -14.296901921314966
0.36115489234967596 -12.921063636832375 -14.282400759404428
0.3621459005195458 -12.935196012427301 -14.267876370684672
0.3631368849948205 -12.949313622158137 -14.253328757725372
0.3641278457145017 -12.963416442836264 -14.238757923106178
0.36511878261729747 -12.977504451275786 -14.224163869416783
0.3661096956416206 -12.99157762429354 -14.209546599256967
0.36710058472558676 -13.005635938709101 -14.194906115236675
0.36809144980701286 -13.019679371344802 -14.180242419976068
0.36908229082341515 -13.033707899025739 -14.165555516105579
0.3700731077120075 -13.047721498579783 -14.15084540626599
0.3710639004096997 -13.06172014683759 -14.136112093108476
0.37205466885309546 -13.07570382063262 -14.121355579294686
0.37304541297849064 -13.089672496801139 -14.106575867496788
0.3740361327218716 -13.10362615218223 -14.091772960397545
0.375026828018913 -13.117564763617818 -14.076946860690368
0.37601749880497637 -13.131488307952662 -14.062097571079395
0.3770081450151077 -13.145396762034384 -14.047225094279536
0.3779987665840361 -13.15929010271347 -14.032329433016564
0.3789893634461714 -13.173168306843287 -14.017410590027152
0.37997993553560255 -13.187031351280087 -14.002468568058962
0.3809704827860955 -13.200879212883034 -13.987503369870698
0.3819610051310915 -13.2147118685142 -13.972514998232178
0.38295150250370463 -13.228529295038589 -13.957503455924407
0.38394197483672043 -13.242331469324139 -13.942468745739633
0.38493242206259337 -13.256118368241744 -13.927410870481427
0.38592284411344524 -13.269889968665257 -13.912329832964746
0.3869132409210628 -13.283646247471513 -13.897225636016001
0.38790361241689586 -13.29738718154033 -13.88209828247314
0.38889395853205533 -13.311112747754526 -13.866947775185697
0.389884279197311 -13.32482292299994 -13.851774117014884
0.39087457434308936 -13.338517684165431 -13.836577310833652
0.39186484389947174 -13.352197008142898 -13.821357359526768
0.39285508779619194 -13.365860871827294 -13.806114265990882
0.39384530596263423 -13.379509252116636 -13.790848033134605
0.39483549832783116 -13.393142125912016 -13.775558663878583
0.3958256648204613 -13.40675947011762 -13.760246161155571
0.39681580536884703 -13.420361261640737 -13.74491052791051
0.39780591990095254 -13.433947477391776 -13.729551767100597
0.39879600834438134 -13.44751809428427 -13.714169881695367
0.39978607062637417 -13.461073089234901 -13.698764874676769
0.40077610667380664 -13.474612439163511 -13.68333674903924
0.401766116413187 -13.488136120993106 -13.667885507789787
0.40275609977065374 -13.501644111649883 -13.652411153948064
0.40374605667197344 -13.515136388063233 -13.636913690546452
0.40473598704253827 -13.528612927165767 -13.621393120630138
0.4057258908073637 -13.542073705893312 -13.605849447257198
0.4067157678910861 -13.555518701184942 -13.590282673498672
0.40770561821796025 -13.568947889982987 -13.574692802438653
0.4086954417118572 -13.582361249233038 -13.55907983717437
0.40968523829626147 -13.595758755883978 -13.543443780816256
0.41067500789426886 -13.609140386887983 -13.527784636488057
0.41166475042858386 -13.62250611920054 -13.512102407326893
0.41265446582151716 -13.635855929780465 -13.496397096483358
0.41364415399498317 -13.649189795589917 -13.480668707121596
0.4146338148704974 -13.662507693594407 -13.464917242419396
0.4156234483691739 -13.675809600762815 -13.449142705568272
0.4166130544117229 -13.689095494067413 -13.433345099773556
0.41760263291844796 -13.70236535048387 -13.417524428254481
0.41859218380924335 -13.715619146991273 -13.401680694244272
0.41958170700359154 -13.72885686057214 -13.385813900990243
0.4205712024205605 -13.742078468212434 -13.369924051753879
0.421560669978801 -13.755283946901582 -13.354011149810924
0.4225501095965438 -13.768473273632488 -13.338075198451488
0.4235395211915971 -13.78164642540155 -13.322116200980123
0.42452890468134363 -13.794803379208675 -13.30613416071593
0.42551825998273796 -13.807944112057292 -13.290129080992642
0.4265075870123036 -13.821068600954378 -13.274100965158729
0.42749688568613037 -13.83417682291046 -13.258049816577486
0.42848615591987127 -13.84726875493964 -13.241975638627132
0.42947539762873993 -13.860344374059611 -13.225878434700913
0.43046461072750747 -13.873403657291677 -13.20975820820719
0.43145379513049964 -13.886446581660753 -13.19361496256954
0.43244295075159395 -13.899473124195403 -13.177448701226869
0.4334320775042166 -13.91248326192784 -13.16125942763349
0.4344211753013395 -13.925476971893955 -13.145047145259246
0.43541024405547746 -13.938454231133328 -13.128811857589596
0.43639928367868475 -13.951415016689243 -13.11255356812573
0.4373882940825524 -13.964359305608706 -13.096272280384662
0.43837727517820496 -13.977287074942476 -13.079967997899342
0.43936622687629723 -13.990198301745055 -13.063640724218759
0.4403551490870114 -14.003092963074732 -13.04729046290805
0.4413440417200537 -14.015971035993587 -13.030917217548604
0.44233290468465114 -14.028832497567508 -13.014520991738166
0.4433217378895485 -14.041677324866221 -12.998101789090965
0.44431054124300484 -14.054505494963289 -12.981659613237795
0.4452993146527904 -14.067316984936149 -12.965194467826148
0.4462880580261831 -14.08011177186612 -12.94870635652032
0.44727677126996535 -14.09288983283842 -12.93219528300152
0.4482654542904207 -14.105651144942193 -12.91566125096799
0.4492541069933303 -14.118395685270519 -12.899104264135108
0.4502427292839695 -14.13112343092044 -12.882524326235522
0.45123132106710456 -14.143834358992969 -12.865921441019248
0.45221988224698895 -14.156528446593118 -12.8492956122538
0.4532084127273599 -14.169205670829921 -12.8326468437243
0.454196912411435 -14.181866008816439 -12.815975139233604
0.4551853812019083 -14.194509437669788 -12.799280502602421
0.4561738190009471 -14.207135934511161 -12.78256293766943
0.457162225710188 -14.219745476465842 -12.765822448291411
0.45815060123073326 -14.23233804066323 -12.749059038343358
0.45913894546314726 -14.244913604236856 -12.732272711718611
0.46012725830745266 -14.257472144324403 -12.715463472328985
0.4611155396631266 -14.270013638067734 -12.698631324104884
0.46210378942909686 -14.282538062612899 -12.681776270995442
0.46309200750373825 -14.295045395110165 -12.664898316968646
0.4640801937848684 -14.307535612714034 -12.647997466011462
0.46506834816974424 -14.320008692583265 -12.631073722129978
0.4660564705550576 -14.332464611880896 -12.614127089349521
0.46704456083693174 -14.344903347774258 -12.597157571714806
0.46803261891091685 -14.357324877435008 -12.58016517329006
0.46902064467198645 -14.369729178039139 -12.56314989815916
0.47000863801453296 -14.382116226767007 -12.546111750425773
0.4709965988323637 -14.394486000803358 -12.529050734213486
0.4719845270186969 -14.406838477337333 -12.511966853665962
0.4729724224661572 -14.419173633562515 -12.494860112947062
0.47396028506677174 -14.431491446676926 -12.477730516240996
0.4749481147119656 -14.443791893883066 -12.460578067752463
0.4759359112925576 -14.456074952387933 -12.443402771706802
0.4769236746987561 -14.468340599403035 -12.426204632350128
0.47791140482015443 -14.480588812144433 -12.408983653949484
0.47889910154572657 -14.492819567832736 -12.391739840792992
0.4798867647638226 -14.505032843693154 -12.37447319718999
0.4808743943621642 -14.5172286169555 -12.357183727471204
0.48186199022784026 -14.529406864854224 -12.339871435988876
0.4828495522473021 -14.541567564628433 -12.322536327116936
0.4838370803063588 -14.553710693521918 -12.305178405251146
0.4848245742901729 -14.565836228783166 -12.287797674809264
0.48581203408325524 -14.577944147665411 -12.270394140231193
0.48679945956946047 -14.590034427426623 -12.25296780597915
0.4877868506319821 -14.602107045329562 -12.235518676537811
0.48877420715334785 -14.61416197864179 -12.218046756414495
0.4897615290154144 -14.62619920463569 -12.200552050139308
0.490748816099363 -14.63821870058851 -12.183034562265314
0.4917360682856939 -14.65022044378237 -12.165494297368705
0.49272328545422167 -14.662204411504298 -12.147931260048965
0.49371046748407016 -14.674170581046246 -12.13034545492904
0.49469761425366715 -14.68611892970513 -12.11273688665551
0.49568472564073934 -14.698049434782838 -12.095105559898757
0.4966718015223071 -14.709962073586277 -12.077451479353144
0.49765884177467923 -14.721856823427386 -12.05977464973719
0.49864584627344755 -14.733733661623155 -12.042075075793742
0.4996328148934816 -14.745592565495679 -12.024352762290162
0.5006197475089232 -14.757433512372158 -12.006607714018502
0.5016066439931811 -14.769256479584934 -11.988839935795683
0.5025935042189252 -14.781061444471524 -11.97104943246369
0.5035803280580813 -14.792848384374638 -11.953236208889743
0.5045671153818251 -14.804617276642213 -11.935400269966495
0.505553866060577 -14.816368098627446 -11.917541620612218
0.5065405799639959 -14.828100827688807 -11.899660265770988
0.5075272569609738 -14.839815441190083 -11.881756210412888
0.5085138969196296 -14.851511916500394 -11.863829459534195
0.5095004997073034 -14.863190230994231 -11.84588001815757
0.5104870651905505 -14.87485036205149 -11.827907891332277
0.5114735932351357 -14.886492287057482 -11.809913084134362
0.5124600837060266 -14.898115983402977 -11.791895601666852
0.5134465364673879 -14.90972142848424 -11.773855449059987
0.5144329513825752 -14.921308599703044 -11.755792631471392
0.5154193283141286 -14.93287747446671 -11.737707154086305
0.5164056671237666 -14.94442803018814 -11.719599022117778
0.5173919676723794 -14.95596024428584 -11.701468240806893
0.5183782298200228 -14.967474094183956 -11.683314815422966
0.5193644534259116 -14.978969557312308 -11.665138751263779
0.5203506383484131 -14.990446611106414 -11.64694005365578
0.5213367844450402 -15.001905233007527 -11.62871872795431
0.5223228915724449 -15.013345400462665 -11.610474779543829
